security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,expected_payment,actual_payment,variance_amt,variance_pct,trust_requirement_flag,compliance_status
SEC-0100,LN-001928,Cmo,371889.44,0.042,Quarterly,3904.84,3904.84,0.0,0.0,True,COMPLIANT
SEC-0001,LN-002357,Clo,244882.62,0.0698,Monthly,1424.4,1424.4,0.0,0.0,False,COMPLIANT
SEC-0002,LN-000695,Cmo,232333.46,0.0463,Semi-Annual,5378.52,5378.52,0.0,0.0,True,COMPLIANT
SEC-0003,LN-002336,Clo,427203.17,0.0645,Monthly,2296.22,2296.22,0.0,0.0,True,COMPLIANT
SEC-0004,LN-000307,Clo,357215.73,0.0368,Quarterly,3286.38,3286.38,0.0,0.0,False,COMPLIANT
SEC-0005,LN-001990,Cmo,26126.29,0.0724,Quarterly,472.89,472.89,0.0,0.0,False,COMPLIANT
SEC-0006,LN-000662,Mbs,155125.41,0.0537,Quarterly,2082.56,2082.56,0.0,0.0,True,COMPLIANT
SEC-0007,LN-000549,Abs,436751.12,0.063,Monthly,2292.94,2292.94,0.0,0.0,False,COMPLIANT
SEC-0008,LN-000312,Mbs,18979.82,0.0295,Semi-Annual,279.95,279.95,0.0,0.0,True,COMPLIANT
SEC-0009,LN-001083,Cmo,277174.19,0.0496,Quarterly,3436.96,3436.96,0.0,0.0,True,COMPLIANT
SEC-0010,LN-001738,Clo,366634.58,0.0701,Semi-Annual,12850.54,12850.54,0.0,0.0,False,COMPLIANT
SEC-0011,LN-000755,Cmo,314709.48,0.0689,Monthly,1806.96,1806.96,0.0,0.0,True,COMPLIANT
SEC-0012,LN-000035,Clo,382660.78,0.0273,Quarterly,2611.66,2611.66,0.0,0.0,False,COMPLIANT
SEC-0013,LN-000445,Clo,365589.01,0.0402,Quarterly,3674.17,3674.17,0.0,0.0,False,COMPLIANT
SEC-0014,LN-002141,Mbs,349095.04,0.0472,Quarterly,4119.32,4119.32,0.0,0.0,False,COMPLIANT
SEC-0015,LN-001983,Mbs,412554.53,0.0336,Semi-Annual,6930.92,6930.92,0.0,0.0,True,COMPLIANT
SEC-0016,LN-001231,Cmo,326388.43,0.0615,Monthly,1672.74,1672.74,0.0,0.0,False,COMPLIANT
SEC-0017,LN-000353,Abs,207185.06,0.0342,Monthly,590.48,590.48,0.0,0.0,True,COMPLIANT
SEC-0018,LN-000903,Mbs,241235.46,0.0423,Monthly,850.35,850.35,0.0,0.0,True,COMPLIANT
SEC-0019,LN-001356,Clo,361195.14,0.0582,Monthly,1751.8,1751.8,0.0,0.0,False,COMPLIANT
SEC-0020,LN-001749,Cmo,439389.95,0.0491,Semi-Annual,10787.02,10787.02,0.0,0.0,False,COMPLIANT
SEC-0021,LN-000159,Cmo,143387.21,0.0619,Monthly,739.64,739.64,0.0,0.0,True,COMPLIANT
SEC-0022,LN-001978,Abs,177617.63,0.0731,Monthly,1081.99,1081.99,0.0,0.0,True,COMPLIANT
SEC-0023,LN-000957,Cmo,466062.3,0.0308,Monthly,1196.23,1196.23,0.0,0.0,False,COMPLIANT
SEC-0024,LN-002072,Mbs,293470.78,0.0605,Quarterly,4438.75,4438.75,0.0,0.0,False,COMPLIANT
SEC-0025,LN-000404,Clo,97691.29,0.0365,Monthly,297.14,297.14,0.0,0.0,False,COMPLIANT
SEC-0026,LN-000516,Cmo,335210.62,0.0457,Monthly,1276.59,1276.59,0.0,0.0,False,COMPLIANT
SEC-0027,LN-001388,Cmo,495473.46,0.0266,Monthly,1098.3,1098.3,0.0,0.0,False,COMPLIANT
SEC-0028,LN-000956,Clo,413492.25,0.0318,Monthly,1095.75,1095.75,0.0,0.0,True,COMPLIANT
SEC-0029,LN-002200,Cmo,375413.16,0.041,Semi-Annual,7695.97,7695.97,0.0,0.0,False,COMPLIANT
SEC-0030,LN-001713,Cmo,111942.86,0.0421,Monthly,392.73,392.73,0.0,0.0,True,COMPLIANT
SEC-0031,LN-000608,Abs,439308.49,0.07,Quarterly,7687.9,7687.9,0.0,0.0,True,COMPLIANT
SEC-0032,LN-002468,Mbs,267636.53,0.0621,Semi-Annual,8310.11,8310.11,0.0,0.0,False,COMPLIANT
SEC-0033,LN-001274,Cmo,445752.11,0.0736,Quarterly,8201.84,8201.84,0.0,0.0,False,COMPLIANT
SEC-0034,LN-001536,Mbs,171615.64,0.055,Semi-Annual,4719.43,4719.43,0.0,0.0,True,COMPLIANT
SEC-0035,LN-002383,Abs,40405.02,0.0371,Semi-Annual,749.51,749.51,0.0,0.0,False,COMPLIANT
SEC-0036,LN-001442,Mbs,243228.22,0.0414,Monthly,839.14,839.14,0.0,0.0,False,COMPLIANT
SEC-0037,LN-001798,Abs,142220.43,0.041,Quarterly,1457.76,1457.76,0.0,0.0,True,COMPLIANT
SEC-0038,LN-000295,Mbs,360462.35,0.0413,Monthly,1240.59,1240.59,0.0,0.0,True,COMPLIANT
SEC-0039,LN-000755,Mbs,478982.21,0.0586,Monthly,2339.03,2339.03,0.0,0.0,True,COMPLIANT
SEC-0040,LN-001395,Cmo,348577.33,0.0515,Semi-Annual,8975.87,8975.87,0.0,0.0,False,COMPLIANT
SEC-0041,LN-000186,Mbs,444597.63,0.0443,Quarterly,4923.92,4923.92,0.0,0.0,False,COMPLIANT
SEC-0042,LN-001270,Cmo,231981.77,0.0325,Quarterly,1884.85,1884.85,0.0,0.0,False,COMPLIANT
SEC-0043,LN-000637,Cmo,388103.96,0.0261,Quarterly,2532.38,2532.38,0.0,0.0,False,COMPLIANT
SEC-0044,LN-001292,Mbs,423091.28,0.0359,Monthly,1265.75,1265.75,0.0,0.0,True,COMPLIANT
SEC-0045,LN-000530,Cmo,358329.06,0.0304,Semi-Annual,5446.6,5446.6,0.0,0.0,True,COMPLIANT
SEC-0046,LN-002069,Mbs,258810.87,0.0643,Monthly,1386.79,1386.79,0.0,0.0,True,COMPLIANT
SEC-0047,LN-000794,Clo,316674.39,0.0306,Monthly,807.52,807.52,0.0,0.0,True,COMPLIANT
SEC-0048,LN-002148,Cmo,353248.43,0.0612,Semi-Annual,10809.4,10809.4,0.0,0.0,True,COMPLIANT
SEC-0049,LN-000478,Clo,134011.36,0.0443,Monthly,494.73,494.73,0.0,0.0,False,COMPLIANT
SEC-0050,LN-001623,Clo,406693.84,0.0287,Quarterly,2918.03,2918.03,0.0,0.0,True,COMPLIANT
SEC-0051,LN-000940,Cmo,475659.02,0.0656,Quarterly,7800.81,7800.81,0.0,0.0,False,COMPLIANT
SEC-0052,LN-000526,Abs,237967.26,0.054,Monthly,1070.85,1070.85,0.0,0.0,False,COMPLIANT
SEC-0053,LN-002382,Abs,353522.92,0.0368,Semi-Annual,6504.82,6504.82,0.0,0.0,False,COMPLIANT
SEC-0054,LN-000002,Clo,371142.69,0.0697,Quarterly,6467.16,6467.16,0.0,0.0,True,COMPLIANT
SEC-0055,LN-000375,Clo,334501.3,0.0273,Monthly,760.99,760.99,0.0,0.0,False,COMPLIANT
SEC-0056,LN-002341,Mbs,278086.4,0.0351,Monthly,813.4,813.4,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000553,Clo,442007.5,0.0626,Semi-Annual,13834.83,13834.83,0.0,0.0,True,COMPLIANT
SEC-0058,LN-002366,Cmo,229974.09,0.0605,Monthly,1159.45,1159.45,0.0,0.0,False,COMPLIANT
SEC-0059,LN-001526,Abs,39940.45,0.0395,Semi-Annual,788.82,788.82,0.0,0.0,False,COMPLIANT
SEC-0060,LN-001852,Abs,423832.62,0.0281,Monthly,992.47,992.47,0.0,0.0,False,COMPLIANT
SEC-0061,LN-000381,Abs,340250.82,0.0679,Quarterly,5775.76,5775.76,0.0,0.0,False,COMPLIANT
SEC-0062,LN-001647,Cmo,426136.73,0.0407,Semi-Annual,8671.88,8671.88,0.0,0.0,False,COMPLIANT
SEC-0063,LN-000014,Mbs,77888.25,0.0348,Monthly,225.88,225.88,0.0,0.0,False,COMPLIANT
SEC-0064,LN-000504,Cmo,25068.94,0.0508,Quarterly,318.38,318.38,0.0,0.0,False,COMPLIANT
SEC-0065,LN-002279,Cmo,467843.52,0.0705,Quarterly,8245.74,8245.74,0.0,0.0,False,COMPLIANT
SEC-0066,LN-002009,Abs,82386.87,0.0272,Quarterly,560.23,560.23,0.0,0.0,False,COMPLIANT
SEC-0067,LN-000130,Cmo,406729.64,0.0633,Quarterly,6436.5,6436.5,0.0,0.0,True,COMPLIANT
SEC-0068,LN-000838,Clo,413372.87,0.0536,Quarterly,5539.2,5539.2,0.0,0.0,False,COMPLIANT
SEC-0069,LN-002041,Cmo,357265.55,0.0463,Quarterly,4135.35,4135.35,0.0,0.0,False,COMPLIANT
SEC-0070,LN-000028,Abs,74318.48,0.0622,Semi-Annual,2311.3,2311.3,0.0,0.0,True,COMPLIANT
SEC-0071,LN-002114,Abs,337025.33,0.0733,Quarterly,6175.99,6175.99,0.0,0.0,False,COMPLIANT
SEC-0072,LN-001253,Cmo,445652.43,0.0365,Monthly,1355.53,1355.53,0.0,0.0,False,COMPLIANT
SEC-0073,LN-000261,Clo,218510.51,0.0322,Semi-Annual,3518.02,3518.02,0.0,0.0,False,COMPLIANT
SEC-0074,LN-002047,Clo,212623.26,0.0706,Monthly,1250.93,1250.93,0.0,0.0,True,COMPLIANT
SEC-0075,LN-001473,Abs,227000.57,0.0584,Monthly,1104.74,1104.74,0.0,0.0,True,COMPLIANT
SEC-0076,LN-001448,Clo,50313.23,0.0469,Monthly,196.64,196.64,0.0,0.0,False,COMPLIANT
SEC-0077,LN-000460,Clo,447092.53,0.0537,Monthly,2000.74,2000.74,0.0,0.0,False,COMPLIANT
SEC-0078,LN-000301,Mbs,435899.6,0.0623,Monthly,2263.05,2263.05,0.0,0.0,False,COMPLIANT
SEC-0079,LN-002335,Mbs,498975.57,0.0637,Monthly,2648.73,2648.73,0.0,0.0,False,COMPLIANT
SEC-0080,LN-000630,Clo,296739.74,0.071,Monthly,1755.71,1755.71,0.0,0.0,True,COMPLIANT
SEC-0081,LN-000270,Clo,378083.9,0.0463,Quarterly,4376.32,4376.32,0.0,0.0,True,COMPLIANT
SEC-0082,LN-001994,Mbs,109309.23,0.0397,Monthly,361.63,361.63,0.0,0.0,False,COMPLIANT
SEC-0083,LN-001629,Mbs,337089.12,0.057,Monthly,1601.17,1601.17,0.0,0.0,True,COMPLIANT
SEC-0084,LN-001802,Mbs,328369.1,0.0458,Monthly,1253.28,1253.28,0.0,0.0,False,COMPLIANT
SEC-0085,LN-000862,Abs,451592.28,0.0547,Monthly,2058.51,2058.51,0.0,0.0,True,COMPLIANT
SEC-0086,LN-001281,Abs,417088.43,0.046,Monthly,1598.84,1598.84,0.0,0.0,False,COMPLIANT
SEC-0087,LN-002181,Mbs,469848.57,0.0326,Quarterly,3829.27,3829.27,0.0,0.0,False,COMPLIANT
SEC-0088,LN-001800,Mbs,435728.4,0.0485,Semi-Annual,10566.41,10566.41,0.0,0.0,False,COMPLIANT
SEC-0089,LN-001707,Mbs,435660.01,0.0595,Semi-Annual,12960.89,12960.89,0.0,0.0,False,COMPLIANT
SEC-0090,LN-002361,Abs,41224.43,0.065,Semi-Annual,1339.79,1339.79,0.0,0.0,False,COMPLIANT
SEC-0091,LN-000576,Abs,424521.36,0.0497,Monthly,1758.23,1758.23,0.0,0.0,False,COMPLIANT
SEC-0092,LN-002004,Clo,307664.41,0.0333,Monthly,853.77,853.77,0.0,0.0,False,COMPLIANT
SEC-0093,LN-001308,Cmo,196417.78,0.0457,Monthly,748.02,748.02,0.0,0.0,False,COMPLIANT
SEC-0094,LN-001957,Clo,37692.17,0.0643,Quarterly,605.9,605.9,0.0,0.0,False,COMPLIANT
SEC-0095,LN-002021,Cmo,342060.15,0.0456,Monthly,1299.83,1299.83,0.0,0.0,False,COMPLIANT
SEC-0096,LN-002213,Cmo,170818.86,0.0598,Quarterly,2553.74,2553.74,0.0,0.0,False,COMPLIANT
SEC-0097,LN-002353,Cmo,239210.37,0.0504,Monthly,1004.68,1004.68,0.0,0.0,False,COMPLIANT
SEC-0098,LN-001656,Clo,344046.93,0.0371,Monthly,1063.68,1063.68,0.0,0.0,False,COMPLIANT
SEC-0099,LN-001580,Abs,456769.53,0.0648,Semi-Annual,14799.33,14799.33,0.0,0.0,False,COMPLIANT
SEC-0100,LN-001848,Abs,414464.09,0.0292,Quarterly,3025.59,3025.59,0.0,0.0,False,COMPLIANT
SEC-0001,LN-002204,Abs,230792.59,0.0512,Semi-Annual,5908.29,5908.29,0.0,0.0,True,COMPLIANT
SEC-0002,LN-001391,Abs,200013.75,0.0354,Quarterly,1770.12,1770.12,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001743,Clo,127492.07,0.0284,Semi-Annual,1810.39,1810.39,0.0,0.0,False,COMPLIANT
SEC-0004,LN-001926,Mbs,192489.11,0.0501,Quarterly,2410.93,2410.93,0.0,0.0,False,COMPLIANT
SEC-0005,LN-000620,Cmo,64412.73,0.05,Semi-Annual,1610.32,1610.32,0.0,0.0,False,COMPLIANT
SEC-0006,LN-001275,Abs,485841.7,0.0603,Monthly,2441.35,2441.35,0.0,0.0,False,COMPLIANT
SEC-0007,LN-000957,Abs,291219.55,0.0622,Quarterly,4528.46,4528.46,0.0,0.0,True,COMPLIANT
SEC-0008,LN-001940,Clo,72624.86,0.0614,Quarterly,1114.79,1114.79,0.0,0.0,False,COMPLIANT
SEC-0009,LN-002382,Cmo,182874.94,0.0455,Monthly,693.4,693.4,0.0,0.0,False,COMPLIANT
SEC-0010,LN-000969,Abs,278049.18,0.0566,Semi-Annual,7868.79,7868.79,0.0,0.0,True,COMPLIANT
SEC-0011,LN-001317,Mbs,271113.96,0.0538,Semi-Annual,7292.97,7292.97,0.0,0.0,True,COMPLIANT
SEC-0012,LN-001044,Abs,27396.65,0.0461,Monthly,105.25,105.25,0.0,0.0,False,COMPLIANT
SEC-0013,LN-000282,Cmo,475912.11,0.0549,Monthly,2177.3,2177.3,0.0,0.0,False,COMPLIANT
SEC-0014,LN-002167,Mbs,144934.08,0.0724,Monthly,874.44,874.44,0.0,0.0,False,COMPLIANT
SEC-0015,LN-001059,Clo,17930.49,0.0346,Semi-Annual,310.2,310.2,0.0,0.0,False,COMPLIANT
SEC-0016,LN-000198,Mbs,47457.56,0.0703,Quarterly,834.07,834.07,0.0,0.0,False,COMPLIANT
SEC-0017,LN-001083,Cmo,294295.5,0.0277,Monthly,679.33,679.33,0.0,0.0,True,COMPLIANT
SEC-0018,LN-001185,Cmo,77514.91,0.0404,Quarterly,782.9,782.9,0.0,0.0,False,COMPLIANT
SEC-0019,LN-001009,Mbs,30445.15,0.0394,Monthly,99.96,99.96,0.0,0.0,True,COMPLIANT
SEC-0020,LN-001230,Abs,196016.97,0.0563,Quarterly,2758.94,2758.94,0.0,0.0,False,COMPLIANT
SEC-0021,LN-001036,Cmo,315152.98,0.0316,Monthly,829.9,829.9,0.0,0.0,False,COMPLIANT
SEC-0022,LN-000490,Mbs,64801.5,0.0691,Monthly,373.15,373.15,0.0,0.0,False,COMPLIANT
SEC-0023,LN-000276,Cmo,163530.64,0.0664,Quarterly,2714.61,2714.61,0.0,0.0,False,COMPLIANT
SEC-0024,LN-002290,Abs,214702.73,0.0576,Monthly,1030.57,1030.57,0.0,0.0,False,COMPLIANT
SEC-0025,LN-001240,Abs,88135.45,0.0479,Monthly,351.81,351.81,0.0,0.0,False,COMPLIANT
SEC-0026,LN-001275,Mbs,257976.21,0.0716,Monthly,1539.26,1539.26,0.0,0.0,True,COMPLIANT
SEC-0027,LN-000126,Clo,51754.9,0.0665,Monthly,286.81,286.81,0.0,0.0,True,COMPLIANT
SEC-0028,LN-000217,Clo,32794.06,0.05,Monthly,136.64,136.64,0.0,0.0,False,COMPLIANT
SEC-0029,LN-001209,Abs,264719.33,0.0601,Semi-Annual,7954.82,7954.82,0.0,0.0,False,COMPLIANT
SEC-0030,LN-001247,Clo,131469.52,0.0533,Semi-Annual,3503.66,3503.66,0.0,0.0,False,COMPLIANT
SEC-0031,LN-002475,Abs,56733.17,0.0544,Semi-Annual,1543.14,1543.14,0.0,0.0,True,COMPLIANT
SEC-0032,LN-000919,Clo,217717.17,0.0415,Semi-Annual,4517.63,4517.63,0.0,0.0,False,COMPLIANT
SEC-0033,LN-001318,Abs,458418.96,0.0481,Monthly,1837.5,1837.5,0.0,0.0,False,COMPLIANT
SEC-0034,LN-002199,Cmo,364854.3,0.0289,Monthly,878.69,878.69,0.0,0.0,False,COMPLIANT
SEC-0035,LN-002432,Mbs,409651.8,0.0429,Monthly,1464.51,1464.51,0.0,0.0,False,COMPLIANT
SEC-0036,LN-001662,Mbs,437237.85,0.0598,Semi-Annual,13073.41,13073.41,0.0,0.0,False,COMPLIANT
SEC-0037,LN-000308,Clo,486587.59,0.0727,Quarterly,8843.73,8843.73,0.0,0.0,False,COMPLIANT
SEC-0038,LN-001360,Mbs,383990.82,0.0732,Monthly,2342.34,2342.34,0.0,0.0,True,COMPLIANT
SEC-0039,LN-001970,Clo,308119.88,0.0528,Monthly,1355.73,1202.27,-153.46000000000004,0.113194,True,NON-COMPLIANT
SEC-0040,LN-000892,Abs,189058.68,0.0553,Quarterly,2613.74,2613.74,0.0,0.0,True,COMPLIANT
SEC-0041,LN-000375,Cmo,99005.19,0.0343,Quarterly,848.97,848.97,0.0,0.0,False,COMPLIANT
SEC-0042,LN-002034,Mbs,346463.34,0.0598,Semi-Annual,10359.25,10359.25,0.0,0.0,True,COMPLIANT
SEC-0043,LN-001365,Cmo,497525.49,0.0285,Monthly,1181.62,1181.62,0.0,0.0,False,COMPLIANT
SEC-0044,LN-000129,Mbs,239005.76,0.0392,Semi-Annual,4684.51,4684.51,0.0,0.0,False,COMPLIANT
SEC-0045,LN-001015,Abs,364602.89,0.0584,Monthly,1774.4,1774.4,0.0,0.0,False,COMPLIANT
SEC-0046,LN-001800,Mbs,252595.3,0.0405,Quarterly,2557.53,2557.53,0.0,0.0,False,COMPLIANT
SEC-0047,LN-001382,Mbs,221647.38,0.0275,Semi-Annual,3047.65,3047.65,0.0,0.0,True,COMPLIANT
SEC-0048,LN-000517,Abs,211049.75,0.0666,Semi-Annual,7027.96,6543.41,-484.5500000000002,0.068946,True,NON-COMPLIANT
SEC-0049,LN-001519,Clo,257266.09,0.0405,Monthly,868.27,868.27,0.0,0.0,True,COMPLIANT
SEC-0050,LN-000086,Clo,189778.87,0.0282,Monthly,445.98,445.98,0.0,0.0,False,COMPLIANT
SEC-0051,LN-001199,Abs,376898.93,0.0287,Monthly,901.42,901.42,0.0,0.0,False,COMPLIANT
SEC-0052,LN-002359,Clo,438393.29,0.0376,Monthly,1373.63,1373.63,0.0,0.0,True,COMPLIANT
SEC-0053,LN-001143,Mbs,442613.8,0.0339,Quarterly,3751.15,3751.15,0.0,0.0,False,COMPLIANT
SEC-0054,LN-002475,Cmo,121572.37,0.0637,Semi-Annual,3872.08,3872.08,0.0,0.0,False,COMPLIANT
SEC-0055,LN-001994,Abs,448995.48,0.0411,Monthly,1537.81,1537.81,0.0,0.0,False,COMPLIANT
SEC-0056,LN-002162,Mbs,177360.1,0.0652,Monthly,963.66,963.66,0.0,0.0,True,COMPLIANT
SEC-0057,LN-000303,Abs,161560.76,0.0337,Monthly,453.72,453.72,0.0,0.0,False,COMPLIANT
SEC-0058,LN-000588,Cmo,366110.47,0.0496,Semi-Annual,9079.54,9079.54,0.0,0.0,False,COMPLIANT
SEC-0059,LN-000987,Mbs,159301.21,0.0594,Semi-Annual,4731.25,4731.25,0.0,0.0,False,COMPLIANT
SEC-0060,LN-001864,Mbs,35953.54,0.0576,Monthly,172.58,172.58,0.0,0.0,False,COMPLIANT
SEC-0061,LN-000345,Cmo,193072.71,0.0551,Monthly,886.53,886.53,0.0,0.0,False,COMPLIANT
SEC-0062,LN-000814,Cmo,363518.14,0.0712,Quarterly,6470.62,6470.62,0.0,0.0,True,COMPLIANT
SEC-0063,LN-001988,Clo,170209.63,0.0364,Quarterly,1548.91,1548.91,0.0,0.0,False,COMPLIANT
SEC-0064,LN-001311,Mbs,318483.94,0.0497,Monthly,1319.05,1216.57,-102.48000000000002,0.077692,False,NON-COMPLIANT
SEC-0065,LN-002000,Cmo,333458.53,0.0692,Semi-Annual,11537.67,11537.67,0.0,0.0,False,COMPLIANT
SEC-0066,LN-001678,Cmo,369530.65,0.0289,Semi-Annual,5339.72,5339.72,0.0,0.0,False,COMPLIANT
SEC-0067,LN-001328,Mbs,449593.93,0.0278,Quarterly,3124.68,3124.68,0.0,0.0,False,COMPLIANT
SEC-0068,LN-001093,Clo,221956.6,0.0367,Quarterly,2036.45,2036.45,0.0,0.0,False,COMPLIANT
SEC-0069,LN-002409,Abs,91551.72,0.0567,Monthly,432.58,432.58,0.0,0.0,False,COMPLIANT
SEC-0070,LN-001010,Clo,166273.6,0.038,Quarterly,1579.6,1579.6,0.0,0.0,False,COMPLIANT
SEC-0071,LN-000704,Cmo,221761.96,0.0345,Monthly,637.57,637.57,0.0,0.0,False,COMPLIANT
SEC-0072,LN-000575,Abs,359806.82,0.0479,Monthly,1436.23,1436.23,0.0,0.0,False,COMPLIANT
SEC-0073,LN-001609,Abs,16429.84,0.0557,Monthly,76.26,76.26,0.0,0.0,False,COMPLIANT
SEC-0074,LN-001113,Clo,164734.84,0.0374,Monthly,513.42,513.42,0.0,0.0,False,COMPLIANT
SEC-0075,LN-000688,Abs,392122.86,0.04,Monthly,1307.08,1307.08,0.0,0.0,True,COMPLIANT
SEC-0076,LN-000489,Cmo,338720.27,0.0557,Quarterly,4716.68,4716.68,0.0,0.0,False,COMPLIANT
SEC-0077,LN-001348,Mbs,368552.59,0.0723,Quarterly,6661.59,6661.59,0.0,0.0,False,COMPLIANT
SEC-0078,LN-000494,Mbs,407787.28,0.0587,Quarterly,5984.28,5984.28,0.0,0.0,False,COMPLIANT
SEC-0079,LN-001668,Mbs,393785.5,0.0641,Monthly,2103.47,2103.47,0.0,0.0,False,COMPLIANT
SEC-0080,LN-001638,Clo,344269.75,0.0433,Monthly,1242.24,1242.24,0.0,0.0,False,COMPLIANT
SEC-0081,LN-000019,Mbs,225434.15,0.0386,Semi-Annual,4350.88,4350.88,0.0,0.0,False,COMPLIANT
SEC-0082,LN-002445,Mbs,491963.18,0.0477,Monthly,1955.55,1955.55,0.0,0.0,False,COMPLIANT
SEC-0083,LN-001001,Mbs,288845.87,0.0654,Semi-Annual,9445.26,9445.26,0.0,0.0,False,COMPLIANT
SEC-0084,LN-000851,Abs,109356.91,0.0478,Monthly,435.61,435.61,0.0,0.0,True,COMPLIANT
SEC-0085,LN-001389,Abs,153478.3,0.0673,Quarterly,2582.27,2582.27,0.0,0.0,False,COMPLIANT
SEC-0086,LN-001355,Abs,349845.6,0.0744,Monthly,2169.04,2169.04,0.0,0.0,False,COMPLIANT
SEC-0087,LN-001368,Cmo,463122.39,0.0286,Quarterly,3311.33,3311.33,0.0,0.0,True,COMPLIANT
SEC-0088,LN-000822,Cmo,97572.86,0.0273,Semi-Annual,1331.87,1331.87,0.0,0.0,False,COMPLIANT
SEC-0089,LN-000455,Cmo,50349.78,0.0325,Semi-Annual,818.18,818.18,0.0,0.0,False,COMPLIANT
SEC-0090,LN-001625,Mbs,441950.21,0.0442,Semi-Annual,9767.1,9767.1,0.0,0.0,False,COMPLIANT
SEC-0091,LN-000711,Abs,458486.21,0.0316,Monthly,1207.35,1207.35,0.0,0.0,False,COMPLIANT
SEC-0092,LN-002191,Cmo,145425.88,0.0685,Quarterly,2490.42,2195.1,-295.32000000000016,0.118582,False,NON-COMPLIANT
SEC-0093,LN-000917,Clo,194870.0,0.0262,Monthly,425.47,425.47,0.0,0.0,False,COMPLIANT
SEC-0094,LN-001497,Abs,333492.12,0.0408,Quarterly,3401.62,3401.62,0.0,0.0,False,COMPLIANT
SEC-0095,LN-001441,Mbs,171665.71,0.0342,Monthly,489.25,489.25,0.0,0.0,False,COMPLIANT
SEC-0096,LN-000305,Abs,439807.77,0.0716,Semi-Annual,15745.12,15745.12,0.0,0.0,False,COMPLIANT
SEC-0097,LN-000736,Mbs,62713.56,0.0585,Semi-Annual,1834.37,1834.37,0.0,0.0,False,COMPLIANT
SEC-0098,LN-002339,Cmo,28611.29,0.0706,Monthly,168.33,168.33,0.0,0.0,True,COMPLIANT
SEC-0099,LN-001964,Mbs,112158.24,0.0736,Monthly,687.9,687.9,0.0,0.0,True,COMPLIANT
SEC-0100,LN-002150,Mbs,150183.01,0.0499,Monthly,624.51,624.51,0.0,0.0,True,COMPLIANT
SEC-0001,LN-002010,Clo,65334.03,0.0367,Quarterly,599.44,599.44,0.0,0.0,False,COMPLIANT
SEC-0002,LN-000962,Abs,42188.31,0.0347,Monthly,121.99,121.99,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001027,Mbs,380247.78,0.0361,Semi-Annual,6863.47,6863.47,0.0,0.0,True,COMPLIANT
SEC-0004,LN-002133,Clo,90495.52,0.0604,Quarterly,1366.48,1366.48,0.0,0.0,True,COMPLIANT
SEC-0005,LN-002376,Clo,457821.88,0.027,Quarterly,3090.3,3090.3,0.0,0.0,False,COMPLIANT
SEC-0006,LN-001474,Clo,190319.83,0.0276,Quarterly,1313.21,1313.21,0.0,0.0,False,COMPLIANT
SEC-0007,LN-001948,Cmo,338596.85,0.0554,Monthly,1563.19,1563.19,0.0,0.0,True,COMPLIANT
SEC-0008,LN-001178,Cmo,120447.04,0.0571,Semi-Annual,3438.76,3438.76,0.0,0.0,True,COMPLIANT
SEC-0009,LN-000665,Mbs,127758.16,0.0583,Quarterly,1862.08,1862.08,0.0,0.0,True,COMPLIANT
SEC-0010,LN-000012,Abs,291607.51,0.0436,Semi-Annual,6357.04,6357.04,0.0,0.0,False,COMPLIANT
SEC-0011,LN-001157,Cmo,284715.03,0.0653,Quarterly,4647.97,4647.97,0.0,0.0,True,COMPLIANT
SEC-0012,LN-000304,Cmo,386677.32,0.0517,Quarterly,4997.8,4997.8,0.0,0.0,False,COMPLIANT
SEC-0013,LN-001764,Mbs,381328.52,0.0303,Monthly,962.85,962.85,0.0,0.0,False,COMPLIANT
SEC-0014,LN-000043,Mbs,338637.0,0.0649,Quarterly,5494.39,5494.39,0.0,0.0,False,COMPLIANT
SEC-0015,LN-000944,Cmo,230073.98,0.0727,Quarterly,4181.59,4181.59,0.0,0.0,True,COMPLIANT
SEC-0016,LN-002391,Mbs,446413.79,0.028,Quarterly,3124.9,3124.9,0.0,0.0,False,COMPLIANT
SEC-0017,LN-001350,Clo,315063.46,0.0446,Quarterly,3512.96,3816.9,303.94000000000005,0.08652,False,NON-COMPLIANT
SEC-0018,LN-002412,Mbs,495197.26,0.0494,Monthly,2038.56,2038.56,0.0,0.0,False,COMPLIANT
SEC-0019,LN-000891,Clo,411491.21,0.0323,Semi-Annual,6645.58,6645.58,0.0,0.0,True,COMPLIANT
SEC-0020,LN-002475,Cmo,31711.81,0.0684,Semi-Annual,1084.54,1084.54,0.0,0.0,False,COMPLIANT
SEC-0021,LN-001005,Abs,167091.01,0.0392,Monthly,545.83,545.83,0.0,0.0,False,COMPLIANT
SEC-0022,LN-000021,Clo,290219.1,0.0642,Semi-Annual,9316.03,9316.03,0.0,0.0,True,COMPLIANT
SEC-0023,LN-000407,Abs,363520.07,0.0585,Monthly,1772.16,1772.16,0.0,0.0,False,COMPLIANT
SEC-0024,LN-001015,Cmo,279664.88,0.0549,Quarterly,3838.4,3838.4,0.0,0.0,False,COMPLIANT
SEC-0025,LN-000336,Mbs,395203.91,0.0346,Monthly,1139.5,1139.5,0.0,0.0,False,COMPLIANT
SEC-0026,LN-001839,Clo,148501.27,0.036,Semi-Annual,2673.02,2673.02,0.0,0.0,True,COMPLIANT
