remittance_id,loan_id,remittance_date,remittance_amount,servicer_name,wire_reference,trust_account_id,remittance_status
REM-001884,LN-001604,2026-03-06,18072.32,Walton-Blair,WIRE-4B2EF60528C4,TRU-002,Unmatched
REM-001885,LN-000050,2025-11-08,7260.88,Gonzalez and Sons,WIRE-9F30D1E43C5A,TRU-003,Matched
REM-001886,LN-000146,2025-11-11,2325.9,"Mcknight, Hanson and Hall",WIRE-1A84C3120110,TRU-005,Matched
REM-001887,LN-000915,2025-05-23,27826.34,Smith LLC,WIRE-4F002A8CFEB9,TRU-002,Matched
REM-001888,LN-001463,2026-02-21,0.0,Berry-Rodriguez,WIRE-24B767DF6950,TRU-003,Matched
REM-001889,LN-002290,2025-12-18,10206.84,Rich and Sons,WIRE-8252D72E655C,TRU-004,In-Review
REM-001890,LN-000581,2026-01-29,23227.22,Robinson LLC,WIRE-89D8BA3DF0A5,TRU-006,Matched
REM-001891,LN-001585,2025-07-08,49395.38,Mcdonald-Jones,WIRE-20287CF368D4,TRU-005,Matched
REM-001892,LN-000483,2025-03-31,24743.71,"Martinez, Santana and Logan",WIRE-42D64CCD73A3,TRU-010,Matched
REM-001893,LN-001250,2026-01-30,31024.19,Cantu-Smith,WIRE-3461597E54D5,TRU-004,Matched
REM-001894,LN-000673,2025-10-16,4471.57,Thomas-Mendoza,WIRE-9437197F7923,TRU-002,Matched
REM-001895,LN-000631,2025-11-28,35810.8,"Reed, Cervantes and Wright",WIRE-82B46D0FD642,TRU-005,Matched
REM-001896,LN-000662,2026-03-16,63565.36,"Brown, Ramirez and Wood",WIRE-5FBD26B10658,TRU-005,Matched
REM-001898,LN-000988,2025-08-10,16550.09,Navarro PLC,WIRE-7F68D1E18E86,TRU-001,In-Review
REM-001899,LN-001547,2026-02-21,40396.63,Cabrera-Jackson,WIRE-09AB534EBAA1,TRU-004,Matched
REM-001900,LN-000650,2025-07-16,25172.89,Robinson Ltd,WIRE-73A2F4D449E7,TRU-005,Matched
REM-001901,LN-000969,2026-02-17,28537.03,Williams PLC,WIRE-7D5F223EA502,TRU-008,Matched
REM-001902,LN-001101,2026-03-07,0.0,Ellis-Potts,WIRE-C59E5D9522DD,TRU-008,Unmatched
REM-001903,LN-000441,2025-06-01,4699.47,"Pacheco, Robles and Lowery",WIRE-E8E0C2726FD5,TRU-001,Matched
REM-001904,LN-000921,2025-08-09,43489.16,Davis Ltd,WIRE-3F5A6A33FFA6,TRU-005,Matched
REM-001905,LN-000770,2025-09-24,41152.24,Rosario Ltd,WIRE-FA0A540CFDB1,TRU-010,Matched
REM-001906,LN-001344,2025-11-11,36494.87,Carter LLC,WIRE-BA23335A9B78,TRU-001,In-Review
REM-001907,LN-001827,2025-09-19,0.0,Gonzales Ltd,WIRE-98448B69CADB,TRU-001,Matched
REM-001908,LN-000263,2025-04-11,7434.16,Hendricks-Green,WIRE-CB93463A895F,TRU-002,Matched
REM-001909,LN-001578,2025-05-11,32277.59,"Ford, Parsons and Garcia",WIRE-45A60E1C6DB7,TRU-002,In-Review
REM-001910,LN-000999,2025-10-19,47536.75,May-Vazquez,WIRE-0787583AC33B,TRU-009,Matched
REM-001911,LN-000700,2025-10-12,24316.44,Summers-Gutierrez,WIRE-8057343FCF42,TRU-004,Unmatched
REM-001912,LN-002350,2025-05-13,1174.4,"Buchanan, Burke and Atkins",WIRE-C660D63F4F3D,TRU-003,Matched
REM-001913,LN-001604,2026-03-08,18072.32,Williams-Ward,WIRE-6BBE20B8DF3C,TRU-001,In-Review
REM-001914,LN-001242,2026-01-01,38941.54,"Perez, Brennan and Alexander",WIRE-2A70BCD40027,TRU-002,Matched
REM-001915,LN-001126,2025-08-02,27767.44,"Harrison, Hernandez and Wagner",WIRE-750DE7CDD005,TRU-006,Unmatched
REM-001916,LN-002336,2025-11-17,0.0,White LLC,WIRE-8F8E34581A13,TRU-009,Matched
REM-001917,LN-001191,2025-05-30,3833.85,"Williams, Sosa and Casey",WIRE-D7BD57952758,TRU-005,Unmatched
REM-001918,LN-001006,2025-05-29,33109.78,Cruz-Chang,WIRE-B559D95F18CA,TRU-004,Matched
REM-001919,LN-000036,2025-09-09,40515.67,Marquez-Melendez,WIRE-2E01D1229B9D,TRU-005,Matched
REM-001920,LN-000744,2025-03-28,25384.66,"Stevenson, Valentine and Washington",WIRE-945D5BE4F5AC,TRU-009,Unmatched
REM-001921,LN-001765,2026-02-03,7927.41,"Lopez, Berry and Shepard",WIRE-6E2C103D625A,TRU-007,Matched
REM-001922,LN-000353,2025-06-30,33105.33,Garcia Inc,WIRE-70C069EA5742,TRU-008,Matched
REM-001923,LN-001923,2025-07-18,31169.67,Krause Inc,WIRE-44FE3925E633,TRU-004,Matched
REM-001924,LN-000073,2025-11-04,773.34,"Ellis, Palmer and Young",WIRE-8B1C4688B10C,TRU-008,Unmatched
REM-001925,LN-001377,2025-07-06,20239.07,Haas-Tran,WIRE-9BB0416670B2,TRU-006,Matched
REM-001926,LN-001915,2026-02-27,22706.23,"Mendez, Caldwell and Macdonald",WIRE-7DB2042D2964,TRU-005,Unmatched
REM-001927,LN-001094,2025-04-15,25878.08,Gibson Inc,WIRE-F467009845E7,TRU-007,Matched
REM-001928,LN-002473,2025-08-24,45518.0,Carter-Johnson,WIRE-B20940DD66EA,TRU-006,Matched
REM-001929,LN-000708,2026-01-12,40588.79,"Cantu, George and Gomez",WIRE-61A69EC7C6D9,TRU-003,Matched
REM-001930,LN-001805,2025-08-26,17810.31,"Bonilla, Williamson and Benson",WIRE-952AEFDEE1AF,TRU-005,Matched
REM-001931,LN-000956,2025-08-17,19465.36,George Ltd,WIRE-9F4519E104BF,TRU-009,Matched
REM-001932,LN-002476,2025-03-31,43563.47,Snyder and Sons,WIRE-215AD34CC7A7,TRU-007,Matched
REM-001933,LN-000160,2025-10-23,36546.71,Thomas Group,WIRE-59333D65D926,TRU-004,Matched
REM-001934,LN-002197,2026-03-09,23287.73,Goodman-Wright,WIRE-3831D174E24F,TRU-007,In-Review
REM-001935,LN-001736,2026-02-06,44386.91,"Gibson, Martin and Ward",WIRE-DE846CCB5F1F,TRU-005,Matched
REM-001936,LN-001586,2025-05-09,0.0,Hernandez-Rodriguez,WIRE-31DECB4524DE,TRU-002,Matched
REM-001937,LN-000067,2025-08-10,7475.75,Bennett LLC,WIRE-B6A05601C990,TRU-006,Matched
REM-001938,LN-002429,2025-12-29,16041.35,"Cochran, Garza and Lucas",WIRE-DEC3652AA044,TRU-007,Matched
REM-001939,LN-000058,2026-01-29,10201.15,Stout Ltd,WIRE-D7B4BB53C13F,TRU-008,Matched
REM-001940,LN-000342,2026-01-18,23936.85,"Smith, Ryan and Gonzalez",WIRE-F07D0658D677,TRU-006,Matched
REM-001941,LN-001154,2025-12-17,34166.97,Phillips-Ramos,WIRE-06E102DC281D,TRU-008,Unmatched
REM-001942,LN-001196,2025-11-14,40229.85,Torres PLC,WIRE-ED2944B7801A,TRU-007,Matched
REM-001943,LN-001233,2025-04-16,11048.68,Romero-Carpenter,WIRE-1AB7036A376D,TRU-002,Matched
REM-001944,LN-002402,2025-09-19,4049.74,Smith-Marshall,WIRE-D8734DC9723E,TRU-006,Matched
REM-001945,LN-001495,2026-02-12,30370.71,Smith LLC,WIRE-C8FAA67640EB,TRU-009,Matched
REM-001946,LN-001822,2025-10-30,6508.63,"Vega, Cannon and Cohen",WIRE-67F00D532BEA,TRU-006,Matched
REM-001947,LN-000116,2025-11-07,54232.16,Salazar LLC,WIRE-1FA60D142C64,TRU-004,Matched
REM-001948,LN-000662,2026-03-13,63565.36,French Group,WIRE-CE0EEDA34550,TRU-007,Matched
REM-001949,LN-001466,2025-03-24,2886.5,Scott-Miles,WIRE-2D474BEFEBA2,TRU-003,Matched
REM-001950,LN-001869,2025-08-30,7020.57,Sanders Ltd,WIRE-AA84E419F31A,TRU-005,Unmatched
REM-001951,LN-002335,2025-10-14,6167.14,"Clark, Meza and Harper",WIRE-67844ED5F341,TRU-001,Matched
REM-001952,LN-001017,2026-03-05,4911.6,Gutierrez-Adams,WIRE-72CCB440B502,TRU-010,Matched
REM-001953,LN-000311,2025-11-21,22229.09,Morse-Wells,WIRE-CA5B488C99E5,TRU-003,Matched
REM-001954,LN-000208,2025-12-20,33343.34,Moore LLC,WIRE-5FD045EB656B,TRU-008,Matched
REM-001955,LN-002494,2025-07-21,19633.76,"Hernandez, Barnes and Blackwell",WIRE-BBEDDA045724,TRU-009,Matched
REM-001956,LN-000633,2025-12-24,25828.03,Daniels-Thomas,WIRE-E18839F45154,TRU-009,Matched
REM-001957,LN-002103,2025-10-01,8318.76,"Anderson, Valdez and Armstrong",WIRE-72B99D11987E,TRU-010,Unmatched
REM-001958,LN-000657,2025-06-05,14546.91,Hernandez LLC,WIRE-D7FF926D56AE,TRU-002,Matched
REM-001959,LN-001424,2025-12-23,8958.81,Jones Group,WIRE-1ECCD5E589B9,TRU-004,Matched
REM-001960,LN-001932,2025-08-08,28293.49,Williams PLC,WIRE-6EA3289BF908,TRU-005,Matched
REM-001961,LN-001680,2025-05-20,34900.08,Stewart-Ortega,WIRE-9663284D8AA2,TRU-003,Matched
REM-001962,LN-000237,2025-04-03,14398.23,"Morales, Graham and Ford",WIRE-B60CF80A028C,TRU-001,Matched
REM-001963,LN-000348,2026-01-07,2742.55,"Burnett, Brewer and Jackson",WIRE-3E8FA8B9448C,TRU-006,Matched
REM-001964,LN-000630,2026-01-22,12995.63,"Sharp, Beck and Finley",WIRE-D074BF32DA4F,TRU-010,Matched
REM-001965,LN-001541,2025-10-10,35597.79,Reynolds Inc,WIRE-741940A33A5A,TRU-002,Matched
REM-001966,LN-002004,2025-05-17,9459.13,Alvarado-Hanson,WIRE-79BC263C59A1,TRU-009,Matched
REM-001967,LN-001272,2026-01-09,43076.06,Lucas PLC,WIRE-3860D31EE36C,TRU-001,Unmatched
REM-001968,LN-000364,2025-08-25,27508.03,Davis-Harris,WIRE-6D603271E6E8,TRU-009,Matched
REM-001969,LN-002369,2025-08-24,17486.78,Walker PLC,WIRE-AF37EED7D591,TRU-007,Matched
REM-001970,LN-000286,2025-05-09,2279.14,Williams PLC,WIRE-0AC2188CF95E,TRU-010,Unmatched
REM-001971,LN-000149,2025-12-25,3048.2,"York, Walker and Foley",WIRE-00B8BA132E7B,TRU-002,Unmatched
REM-001972,LN-001108,2026-03-17,38032.8,Fuentes Inc,WIRE-39A978E4D654,TRU-006,Unmatched
REM-001973,LN-002454,2026-01-28,17690.21,Jefferson Inc,WIRE-D5E57E79E64C,TRU-008,Matched
REM-001974,LN-000456,2025-10-11,24884.94,Casey LLC,WIRE-2C028CB86C62,TRU-002,Unmatched
REM-001975,LN-001767,2025-09-01,36999.18,"Phillips, Bates and Stephenson",WIRE-D5B0595FE555,TRU-005,Matched
REM-001976,LN-000800,2025-09-16,46163.72,"Watson, Hernandez and Graham",WIRE-74DE752E11FD,TRU-006,Matched
REM-001977,LN-001185,2025-05-05,5574.23,Nichols-Esparza,WIRE-D9DC7E58FC1F,TRU-003,Matched
REM-001978,LN-001013,2025-08-10,47230.94,English-Garcia,WIRE-F29D6AA4884B,TRU-002,Unmatched
REM-001979,LN-001524,2025-11-05,5520.33,"Rodriguez, Murphy and Hawkins",WIRE-8EF6EEF1BD53,TRU-006,Matched
REM-001980,LN-000481,2025-07-10,31655.23,Price LLC,WIRE-E279FD5C70EB,TRU-003,Matched
REM-001981,LN-001687,2025-12-17,57277.64,Hood Ltd,WIRE-2547182A6D73,TRU-002,Matched
REM-001982,LN-002162,2025-10-02,31235.96,Williams Group,WIRE-642964E5A1D4,TRU-001,Matched
REM-001983,LN-001602,2026-01-25,16506.89,Hudson PLC,WIRE-C69B93423F2E,TRU-008,Unmatched
REM-001984,LN-002409,2025-12-30,49407.78,Ramos-Warren,WIRE-AEB3BB835C89,TRU-001,Matched
REM-001985,LN-000341,2026-01-05,24834.99,Decker PLC,WIRE-5B618B6AD930,TRU-005,Matched
REM-001986,LN-002011,2025-04-18,2163.87,Parsons-Moyer,WIRE-5487DB28D622,TRU-006,Unmatched
REM-001987,LN-002497,2026-03-12,34577.7,"Morales, Bautista and Ross",WIRE-1FA00D0A1426,TRU-003,Matched
REM-001988,LN-001867,2025-09-24,2440.2,Hampton-Wilson,WIRE-CB7744805D89,TRU-007,Matched
REM-001989,LN-000835,2025-09-13,25169.2,Ramsey-Robinson,WIRE-F71A7C1DC375,TRU-002,Unmatched
REM-001990,LN-001204,2025-08-30,16518.71,"White, Bishop and Espinoza",WIRE-A80617821A87,TRU-007,In-Review
REM-001991,LN-001726,2025-12-11,3583.44,Stokes-White,WIRE-8B23AF2D1143,TRU-002,Unmatched
REM-001992,LN-001690,2025-11-27,38358.09,White LLC,WIRE-868F51C7EB22,TRU-005,Matched
REM-001993,LN-000311,2025-11-22,22229.09,"Brown, Mitchell and Carr",WIRE-7E5F7C0014C5,TRU-007,Matched
REM-001994,LN-000262,2025-11-10,0.0,"Robinson, Kaufman and Campbell",WIRE-3ECCA4D8355A,TRU-003,Matched
REM-001995,LN-001443,2025-05-23,42122.32,Pace-Stark,WIRE-F5B6AB48A466,TRU-004,Matched
REM-001996,LN-000406,2025-09-08,42529.93,"Barton, Graves and Rodriguez",WIRE-DC6452551677,TRU-001,Matched
REM-001997,LN-002191,2025-07-26,13384.2,Huffman-Griffin,WIRE-3EC0C682B226,TRU-003,Matched
REM-001998,LN-000342,2026-01-16,23936.85,Chapman-Wheeler,WIRE-1310374AC813,TRU-009,Unmatched
REM-001999,LN-001340,2025-11-16,2017.3,"Ramirez, Vazquez and Davis",WIRE-DEADC51B9AA2,TRU-010,Matched
REM-002000,LN-000244,2025-11-23,0.0,Palmer and Sons,WIRE-FD2F4FABCD6E,TRU-005,Matched
REM-002001,LN-000490,2025-08-09,44568.06,Moss Inc,WIRE-C8DCC228EEF7,TRU-008,Matched
REM-002002,LN-000012,2026-01-15,48510.54,Robinson Group,WIRE-4FB2274326C6,TRU-002,Matched
REM-002003,LN-000561,2025-06-30,35351.95,Ortiz-Mclaughlin,WIRE-6F32652E02E2,TRU-003,In-Review
REM-002004,LN-000042,2025-05-04,25011.26,"Jackson, Smith and Smith",WIRE-EB4126E074FB,TRU-007,Matched
REM-002005,LN-000594,2026-01-24,17610.53,Adkins PLC,WIRE-EF34F212BD6E,TRU-010,Matched
REM-002006,LN-001453,2025-06-03,43510.8,Lee-Foster,WIRE-617D3187D788,TRU-004,Matched
REM-002007,LN-001827,2025-09-21,0.0,Smith Ltd,WIRE-EBD3AC512778,TRU-009,Matched
REM-002008,LN-001694,2025-04-24,7745.51,Nguyen and Sons,WIRE-AF833FE34415,TRU-007,Matched
REM-002009,LN-000134,2025-04-09,17211.95,Sanchez-Moreno,WIRE-2B4E523C79CE,TRU-001,Unmatched
REM-002010,LN-000948,2026-01-22,45050.92,Pierce Inc,WIRE-A2B4AF42849F,TRU-004,Matched
REM-002011,LN-000073,2025-11-02,773.34,Tran-Martin,WIRE-EC5B56649FEC,TRU-010,Matched
REM-002012,LN-000399,2025-05-12,37668.12,Kirby-Gilbert,WIRE-FC435165332C,TRU-006,Matched
REM-002013,LN-001429,2025-08-08,32136.44,"Osborne, Saunders and Brown",WIRE-CD02F098A2BC,TRU-006,Unmatched
REM-002014,LN-000130,2025-05-24,25781.99,Sanders-Terry,WIRE-3773A4ECEFB7,TRU-010,Unmatched
REM-002015,LN-001812,2025-05-10,38336.45,Carson Group,WIRE-8F1883159388,TRU-006,Matched
REM-002016,LN-002002,2025-07-17,12725.45,Hodge and Sons,WIRE-79028A13B299,TRU-005,Matched
REM-002017,LN-000266,2026-02-12,37168.05,"Haney, Clark and Wiggins",WIRE-49FD60ABE9CC,TRU-003,Unmatched
REM-002018,LN-001561,2025-12-27,17994.36,"Orozco, Nunez and Andrade",WIRE-B987F18D124E,TRU-002,Unmatched
REM-002019,LN-001986,2026-03-15,4489.77,Lewis Group,WIRE-58CCD51F0285,TRU-003,Unmatched
REM-002020,LN-000793,2026-02-10,25541.49,Mccullough-Miller,WIRE-0F1AE3139461,TRU-009,Unmatched
REM-002021,LN-002301,2026-01-23,42779.41,Reid-Ware,WIRE-0002726EA3E5,TRU-003,Matched
REM-002022,LN-001313,2026-03-02,27605.82,"Gentry, Brady and Tate",WIRE-CAC6B46772AF,TRU-003,Matched
REM-002023,LN-000164,2025-07-28,27020.85,Sanders Inc,WIRE-BC59D66556BB,TRU-001,Unmatched
REM-002024,LN-000095,2026-02-10,0.0,Hamilton LLC,WIRE-241F2A6E358D,TRU-002,In-Review
REM-002025,LN-001806,2026-01-19,45262.88,Smith Inc,WIRE-6B8FBE151C42,TRU-003,Matched
REM-002026,LN-001134,2025-09-27,11399.07,Moore PLC,WIRE-39681B575A1D,TRU-002,Matched
REM-002027,LN-002384,2025-07-06,21833.77,Harris and Sons,WIRE-FAA6120B5A5B,TRU-008,In-Review
REM-002028,LN-000822,2025-07-22,0.0,"Lynch, Garcia and Fernandez",WIRE-85AF0ED70FFD,TRU-006,Matched
REM-002029,LN-000238,2025-09-04,1703.64,"Simon, Walker and Hurst",WIRE-88E07CC1CC01,TRU-007,Unmatched
REM-002030,LN-002429,2025-12-29,16041.35,Mclaughlin-Chandler,WIRE-0745DEC1635D,TRU-001,Matched
REM-002031,LN-001961,2025-11-02,7084.53,Rice LLC,WIRE-D44EA9DCC43F,TRU-006,Matched
REM-002032,LN-001049,2025-08-08,43569.89,"Pace, Doyle and Graves",WIRE-66A62B8F7142,TRU-002,Matched
REM-002033,LN-001677,2025-07-26,4505.5,Cisneros-Olson,WIRE-61837CB6DE60,TRU-006,Matched
REM-002034,LN-000964,2025-05-07,19770.13,Davis-Williams,WIRE-D968C0F46398,TRU-003,Matched
REM-002035,LN-000537,2025-12-03,42557.55,"Cummings, Petersen and Jackson",WIRE-DF64C6EBBAE3,TRU-007,Matched
REM-002036,LN-001604,2026-03-10,18072.32,"Nolan, Medina and Garcia",WIRE-48EB09EB69A8,TRU-003,Unmatched
REM-002037,LN-001980,2025-05-25,42175.71,"Li, Wright and Jones",WIRE-9FB56C261C09,TRU-009,In-Review
REM-002038,LN-000128,2025-09-18,43106.16,Mcdonald Group,WIRE-71F7D351741D,TRU-003,Matched
REM-002039,LN-000092,2025-11-09,35805.62,Wilson-Hull,WIRE-AE8363FDD820,TRU-007,Matched
REM-002040,LN-000543,2026-03-08,0.0,"Rodriguez, Booker and Barnes",WIRE-EBF9A3A6D89F,TRU-004,Matched
REM-002041,LN-000846,2025-04-29,21023.89,"Day, Weaver and Evans",WIRE-18DDC6D5D8A7,TRU-008,Matched
REM-002042,LN-001682,2025-11-27,48792.7,"Jimenez, Navarro and Smith",WIRE-BB33D121443D,TRU-002,Matched
REM-002043,LN-001852,2026-01-08,40889.37,"Short, Hernandez and Myers",WIRE-E3110FE32288,TRU-008,Matched
REM-002044,LN-002495,2025-04-01,15080.38,Dominguez-Short,WIRE-5DA47CD34FA7,TRU-009,Matched
REM-002045,LN-000390,2025-03-22,40438.32,"Cruz, Jackson and Kane",WIRE-1917458B636E,TRU-008,Matched
REM-002046,LN-001885,2025-07-06,8423.55,"Gallegos, Taylor and West",WIRE-893C1FDEEAC8,TRU-006,Matched
REM-002047,LN-000043,2025-09-30,2202.23,Jensen-Watkins,WIRE-3C41D95F0AA4,TRU-010,Unmatched
REM-002048,LN-000254,2025-06-25,16187.64,Cooper and Sons,WIRE-8FCE0497119D,TRU-001,Matched
REM-002049,LN-001084,2025-11-10,44016.36,"Nelson, Graham and Fields",WIRE-775B8276FAFD,TRU-007,Unmatched
REM-002050,LN-002335,2025-10-15,6167.14,Rojas-Tanner,WIRE-B256B6822164,TRU-001,In-Review
REM-002051,LN-001541,2025-10-10,35597.79,"Hensley, Johnson and Adams",WIRE-4219E50C6BD7,TRU-007,In-Review
REM-002052,LN-001954,2025-08-05,36915.32,Thomas-Williamson,WIRE-C24BDD9C7E48,TRU-002,In-Review
REM-002053,LN-002393,2026-02-24,21811.2,Garza-Shea,WIRE-28509910565A,TRU-008,Matched
REM-002054,LN-000642,2025-12-11,16442.92,Duran PLC,WIRE-E907EA5527E7,TRU-002,Matched
REM-002056,LN-000690,2025-11-23,9758.67,"Ellis, Parks and Jimenez",WIRE-5F13DEB7A095,TRU-003,Unmatched
REM-002057,LN-001277,2025-07-26,12481.23,"Bell, Williamson and Duncan",WIRE-97519B90D3B4,TRU-001,Unmatched
REM-002058,LN-001951,2025-08-08,4885.72,Hill-Mckay,WIRE-190962949FFC,TRU-005,Unmatched
REM-002059,LN-001080,2025-12-04,47523.08,Lang PLC,WIRE-EC5B6C8FDF04,TRU-005,Matched
REM-002060,LN-001487,2025-11-28,13570.37,Rodriguez-Murray,WIRE-4CF96848E330,TRU-010,Unmatched
REM-002061,LN-000457,2026-01-30,1062.01,Combs-Stone,WIRE-913070414144,TRU-005,Matched
REM-002062,LN-000983,2025-08-16,5776.61,"Cooper, Ross and Perkins",WIRE-69F757644D6F,TRU-009,Matched
REM-002063,LN-002131,2026-03-05,6963.32,"Rodriguez, James and Frank",WIRE-6AC49B889593,TRU-006,Unmatched
REM-002064,LN-001123,2025-08-16,43175.32,"Johnson, Roberts and Smith",WIRE-7B3572F2F8EF,TRU-006,Matched
REM-002065,LN-000149,2025-12-25,3048.2,"Jackson, Bowman and Drake",WIRE-0AEDE5869D84,TRU-003,In-Review
REM-002066,LN-001353,2025-05-05,22211.46,Murphy and Sons,WIRE-DE9BAE30301B,TRU-005,Matched
REM-002067,LN-001180,2025-04-03,27292.7,Houston Inc,WIRE-4ED667D64BF1,TRU-010,Unmatched
REM-002068,LN-000190,2025-07-21,12471.69,Ross Group,WIRE-EFA01B78A12D,TRU-007,Matched
REM-002069,LN-000883,2025-05-20,0.0,Sanders LLC,WIRE-67F2EC26D7FE,TRU-003,Unmatched
REM-002070,LN-002311,2026-02-12,25616.89,"Guzman, Brown and Larsen",WIRE-1FFE81E8BA06,TRU-002,Unmatched
REM-002071,LN-000400,2025-12-27,34479.47,Nelson LLC,WIRE-1C608742432E,TRU-005,In-Review
REM-002072,LN-000609,2025-03-21,25419.15,Meyer-Carrillo,WIRE-637919D0D173,TRU-003,Matched
REM-002073,LN-001796,2025-10-02,4697.2,Hawkins PLC,WIRE-624BECB988C8,TRU-005,In-Review
REM-002074,LN-001639,2025-06-08,49627.93,"Peters, Golden and Ballard",WIRE-B000C1CFB79B,TRU-009,Matched
REM-002075,LN-001576,2025-08-23,5237.87,Olson-Estrada,WIRE-D93BF0E2D940,TRU-010,Matched
REM-002076,LN-002149,2025-06-09,24963.52,"Arnold, Montgomery and Doyle",WIRE-AE13AEA9D3CD,TRU-001,Matched
REM-002077,LN-001383,2025-08-16,48485.91,Whitaker-Paul,WIRE-2F28D22096CA,TRU-004,Unmatched
REM-002078,LN-001404,2026-01-11,36951.9,Tran Group,WIRE-0881A74F6A2D,TRU-010,Matched
REM-002079,LN-000820,2025-08-08,17092.26,Smith Group,WIRE-AE1B31A16434,TRU-005,Unmatched
REM-002080,LN-000820,2025-08-07,17092.26,Herman-Williams,WIRE-D490CD5F8BF2,TRU-002,Unmatched
REM-002081,LN-000420,2025-03-20,37742.54,Williams LLC,WIRE-8C9DDBD41B5D,TRU-002,Matched
REM-002082,LN-000124,2026-01-12,5947.57,"Myers, Shelton and Garcia",WIRE-67FB32903C6B,TRU-001,In-Review
REM-002083,LN-000422,2025-05-25,39586.1,"Kelly, Harris and Pruitt",WIRE-4A4C8E7F5E19,TRU-008,Matched
REM-002084,LN-001509,2026-01-25,30591.3,Hughes-Davis,WIRE-2F0B922E42C6,TRU-002,Unmatched
REM-002085,LN-001598,2026-02-26,3171.57,Saunders-Lee,WIRE-506F53507DEA,TRU-003,Matched
REM-002086,LN-000768,2026-01-08,43899.9,Irwin-Ortega,WIRE-9B2AFCF798A0,TRU-002,Matched
REM-002087,LN-002045,2025-04-11,43076.91,Reynolds-Hudson,WIRE-39E76D0DBAA6,TRU-004,Matched
REM-002088,LN-002203,2025-11-05,21416.15,"Juarez, Sloan and Gaines",WIRE-53722F456236,TRU-001,Matched
REM-002089,LN-002140,2026-02-07,42979.76,"Wilson, Kennedy and Perry",WIRE-35C774942F21,TRU-003,Matched
REM-002090,LN-001550,2025-06-04,31840.99,"Lara, Johnson and Welch",WIRE-FBBCC54D577B,TRU-005,Matched
REM-002091,LN-001765,2026-02-03,7927.41,Patterson Ltd,WIRE-1CCF3AFEF5DB,TRU-010,Matched
REM-002092,LN-002045,2025-04-10,43076.91,Williams LLC,WIRE-26D96D105EDA,TRU-001,Matched
REM-002093,LN-000510,2025-10-24,0.0,Turner-Novak,WIRE-088231F74FD1,TRU-004,Matched
REM-002094,LN-001207,2025-09-25,34323.12,Guzman Inc,WIRE-E01DF848E1B0,TRU-006,Unmatched
REM-002095,LN-000386,2025-08-19,40272.31,Webb-Ortega,WIRE-DB4C94CEFACC,TRU-004,Matched
REM-002096,LN-001598,2026-02-24,3171.57,Hansen-Hickman,WIRE-29204D6E12F1,TRU-007,Unmatched
REM-002098,LN-002294,2025-06-14,29681.65,Thomas-Strickland,WIRE-09772AD18BE0,TRU-006,Matched
REM-002099,LN-000742,2025-07-19,15418.2,Morris LLC,WIRE-2E621C939CF7,TRU-009,Matched
REM-002100,LN-001912,2025-04-07,22077.71,"Harper, Brennan and Taylor",WIRE-A0CB1F44A69F,TRU-002,Matched
REM-002101,LN-001447,2025-12-25,34784.98,Tate-Lopez,WIRE-4B725BB76E2F,TRU-010,Matched
REM-002102,LN-000901,2025-07-10,6194.12,Martinez Inc,WIRE-37BFE17BBA35,TRU-008,Matched
REM-002103,LN-002113,2025-10-20,9619.13,Young-Frederick,WIRE-61F7B232EA1A,TRU-008,Unmatched
REM-002104,LN-002261,2026-02-10,38807.04,"Keller, Gonzales and Johnson",WIRE-18775F6305DE,TRU-010,Unmatched
REM-002105,LN-002010,2025-11-06,24634.77,Parker-Lester,WIRE-4BF482D5A0A3,TRU-004,Matched
REM-002106,LN-000242,2025-08-05,47719.46,Weaver-Cohen,WIRE-ACECBD3B4762,TRU-006,Unmatched
REM-002107,LN-002386,2025-09-11,29318.84,Watson-Walker,WIRE-7DB4A566CD5A,TRU-006,Matched
REM-002108,LN-002021,2025-06-01,48188.02,Nguyen-Davis,WIRE-2B1D34A72136,TRU-005,Matched
REM-002109,LN-000173,2026-01-22,25848.61,Ferguson LLC,WIRE-0C446531851C,TRU-001,Matched
REM-002110,LN-000672,2025-06-29,44889.89,Burns Inc,WIRE-5D34F7B8E387,TRU-003,Unmatched
REM-002111,LN-000164,2025-07-31,27020.85,Roberts Ltd,WIRE-36F08876F321,TRU-007,Unmatched
REM-002112,LN-000465,2025-09-01,48127.54,Robinson-Martin,WIRE-D62D001CB2DA,TRU-008,Unmatched
REM-002113,LN-000497,2025-09-02,29390.98,"Brown, Figueroa and Foster",WIRE-E4DCB2CBA7A4,TRU-002,Matched
REM-002114,LN-000700,2025-10-11,24316.44,"Lopez, Davis and Melton",WIRE-6007DA596C2D,TRU-003,Matched
REM-002115,LN-002443,2025-12-05,38214.14,"Maxwell, Young and Maxwell",WIRE-B06056D603E6,TRU-004,Unmatched
REM-002116,LN-000703,2025-05-23,17161.91,Schultz Group,WIRE-C1C217AC6FCA,TRU-005,Matched
REM-002117,LN-001941,2025-07-26,3398.27,Moore-Barton,WIRE-990AB3F348BE,TRU-003,Matched
REM-002118,LN-002356,2025-11-05,6467.64,"Day, Dennis and Williamson",WIRE-F2A06237C495,TRU-005,Matched
REM-002119,LN-001792,2025-05-04,47794.04,"Morris, Leonard and Spencer",WIRE-533AB66478DD,TRU-008,Matched
REM-002120,LN-000183,2025-11-21,0.0,White Ltd,WIRE-27A1F89F675F,TRU-008,Matched
